# Region type :   patch inlet
# Faces           : 120
# Area            : 5.0000000000e-03
# Scale factor    : 1.0000000000e+00
# Time            	sum(myPhi)
2.25165           	-4.3005816973e-02
2.25207           	-4.3534915752e-02
2.25245           	-4.2977388015e-02
2.25287           	-4.3566031466e-02
2.25334           	-4.4336871120e-02
2.2539            	-4.5409507933e-02
2.25433           	-4.3766773417e-02
2.25481           	-4.4271978536e-02
2.25518           	-4.2864502923e-02
2.25558           	-4.3301353579e-02
2.25602           	-4.3857085926e-02
2.25638           	-4.2735480857e-02
2.25678           	-4.3301596137e-02
2.25724           	-4.4094322744e-02
2.25779           	-4.5340488296e-02
2.25824           	-4.3820129189e-02
2.25868           	-4.3824506940e-02
2.25912           	-4.3822735056e-02
2.25956           	-4.3821242973e-02
2.26              	-4.3819542225e-02
2.26043           	-4.3732093149e-02
2.26081           	-4.2920424744e-02
2.26123           	-4.3491936205e-02
2.2617            	-4.4206934410e-02
2.26211           	-4.3467172076e-02
2.26257           	-4.4056814485e-02
2.26296           	-4.3067797791e-02
2.26334           	-4.2952301032e-02
2.26377           	-4.3626750080e-02
2.26418           	-4.3472236716e-02
2.26459           	-4.3325081767e-02
2.26502           	-4.3637300486e-02
2.2655            	-4.4393112307e-02
2.26591           	-4.3438329521e-02
2.26638           	-4.4200944551e-02
2.26691           	-4.4930891597e-02
2.26728           	-4.2871682266e-02
2.2677            	-4.3570055061e-02
2.26811           	-4.3372559628e-02
2.2685            	-4.3007827355e-02
2.26892           	-4.3599804651e-02
2.26939           	-4.4084650634e-02
2.26981           	-4.3573695944e-02
2.2703            	-4.4406100190e-02
2.27074           	-4.3795741965e-02
2.27122           	-4.4431333128e-02
2.27162           	-4.3210509451e-02
2.27199           	-4.2734514930e-02
2.27237           	-4.2978972843e-02
2.27275           	-4.2979783772e-02
2.27318           	-4.3601994333e-02
2.27366           	-4.4433172192e-02
2.27415           	-4.4425118637e-02
2.27457           	-4.3469337311e-02
2.27502           	-4.3950795422e-02
2.27552           	-4.4563514496e-02
2.27589           	-4.2851294624e-02
2.2763            	-4.3375003923e-02
2.27671           	-4.3373964081e-02
2.27712           	-4.3374736409e-02
2.2776            	-4.4313373912e-02
2.278             	-4.3212316503e-02
2.2785            	-4.4584066598e-02
2.27888           	-4.2864031627e-02
2.27925           	-4.2871095305e-02
2.27963           	-4.2873280149e-02
2.28              	-4.2875478761e-02
2.28038           	-4.3020110353e-02
2.28078           	-4.3127955101e-02
2.28116           	-4.3020403324e-02
2.28159           	-4.3626524792e-02
2.28206           	-4.4225898485e-02
2.28245           	-4.3092545137e-02
2.2828            	-4.2555250230e-02
2.28319           	-4.3114540248e-02
2.28364           	-4.3824195743e-02
2.28399           	-4.2623387823e-02
2.28435           	-4.2629106628e-02
2.28475           	-4.3266284185e-02
2.28509           	-4.2395670090e-02
2.28547           	-4.3007800570e-02
2.2859            	-4.3631308734e-02
2.28638           	-4.4437529476e-02
2.28678           	-4.3251012365e-02
2.28721           	-4.3613101675e-02
2.28761           	-4.3243217510e-02
2.28805           	-4.3836864947e-02
2.28848           	-4.3615837168e-02
2.28889           	-4.3405905036e-02
2.28926           	-4.2835933843e-02
2.28967           	-4.3433188187e-02
2.29003           	-4.2639344292e-02
2.29043           	-4.3239340998e-02
2.29081           	-4.3016384724e-02
2.29125           	-4.3776223748e-02
2.29169           	-4.3772198070e-02
2.29206           	-4.2945074997e-02
2.2924            	-4.2288044815e-02
2.29276           	-4.2734119878e-02
2.29316           	-4.3295818835e-02
2.2935            	-4.2451960952e-02
2.29386           	-4.2722930164e-02
2.2942            	-4.2442681846e-02
2.29459           	-4.3082632011e-02
2.29498           	-4.3081701790e-02
2.2954            	-4.3530529539e-02
2.29575           	-4.2630461207e-02
2.29614           	-4.3085647681e-02
2.29649           	-4.2593529945e-02
2.29688           	-4.3143534566e-02
2.29722           	-4.2535171134e-02
2.29762           	-4.3233410696e-02
2.29802           	-4.3231550211e-02
2.29835           	-4.2305109842e-02
2.29868           	-4.2309697503e-02
2.29901           	-4.2312108404e-02
2.29934           	-4.2314558763e-02
2.29967           	-4.2316835926e-02
2.3               	-4.2319037397e-02
2.30034           	-4.2524864009e-02
2.30073           	-4.3097122795e-02
2.30105           	-4.2190190507e-02
2.30141           	-4.2709009086e-02
2.30181           	-4.3363972124e-02
2.3022            	-4.3120535952e-02
2.30252           	-4.2228638882e-02
2.30288           	-4.2700411492e-02
2.30328           	-4.3283529894e-02
2.30373           	-4.4030701449e-02
2.30404           	-4.2074188701e-02
2.3044            	-4.2672150257e-02
2.30474           	-4.2560641226e-02
2.30508           	-4.2453488848e-02
2.30543           	-4.2567180330e-02
2.30582           	-4.3229272596e-02
2.30622           	-4.3226933648e-02
2.30666           	-4.3936011747e-02
2.30702           	-4.2753324991e-02
2.30738           	-4.2757351030e-02
2.30779           	-4.3411991636e-02
2.30812           	-4.2324283695e-02
2.30849           	-4.2912114570e-02
2.30883           	-4.2447917960e-02
2.30919           	-4.2759591392e-02
2.30959           	-4.3322826824e-02
2.31004           	-4.4048219905e-02
2.3105            	-4.4040616271e-02
2.31085           	-4.2630600359e-02
2.31125           	-4.3281444887e-02
2.3116            	-4.2607131550e-02
2.312             	-4.3314145700e-02
2.31234           	-4.2576961965e-02
2.31273           	-4.3070729208e-02
2.31306           	-4.2332441402e-02
2.31339           	-4.2335825385e-02
2.31376           	-4.2857420874e-02
2.31417           	-4.3544199400e-02
2.31466           	-4.4502884025e-02
2.31501           	-4.2688233020e-02
2.31537           	-4.2694171130e-02
2.31568           	-4.2021792807e-02
2.31599           	-4.2025312222e-02
2.31632           	-4.2393481631e-02
2.31669           	-4.2867505463e-02
2.31706           	-4.2866591099e-02
2.31735           	-4.1822257336e-02
2.31768           	-4.2351359496e-02
2.31807           	-4.3132327037e-02
2.31839           	-4.2218673772e-02
2.31879           	-4.3360831127e-02
2.3192            	-4.3355891811e-02
2.3196            	-4.3354479905e-02
2.32              	-4.3353232138e-02
2.32036           	-4.2807610838e-02
2.32077           	-4.3448954581e-02
2.32117           	-4.3211110333e-02
2.3215            	-4.2420014432e-02
2.32183           	-4.2337984059e-02
2.3222            	-4.2912677218e-02
2.32262           	-4.3517069643e-02
2.32297           	-4.2681582844e-02
2.32334           	-4.2902475809e-02
2.32375           	-4.3409635389e-02
2.3242            	-4.4035791237e-02
2.32456           	-4.2737088127e-02
2.32494           	-4.3120590422e-02
2.32534           	-4.3261346928e-02
2.32571           	-4.2842047465e-02
2.32606           	-4.2591055841e-02
2.32644           	-4.3138937685e-02
2.32688           	-4.3835352475e-02
2.32724           	-4.2809284451e-02
2.32766           	-4.3472817259e-02
2.32811           	-4.4104517358e-02
2.32857           	-4.4096780732e-02
2.32898           	-4.3412032346e-02
2.32931           	-4.2370686739e-02
2.32969           	-4.3047730456e-02
2.32999           	-4.1812034998e-02
2.33032           	-4.2375107437e-02
2.33066           	-4.2375144352e-02
2.33102           	-4.2739741939e-02
2.33142           	-4.3427902830e-02
2.3318            	-4.2926135694e-02
2.33221           	-4.3450714683e-02
2.33267           	-4.4117913193e-02
2.33307           	-4.3402940980e-02
2.33346           	-4.3087411515e-02
2.33373           	-4.1498651381e-02
2.33403           	-4.1874906179e-02
2.33436           	-4.2348335873e-02
2.33474           	-4.2973661521e-02
2.33518           	-4.3848067641e-02
2.33558           	-4.3331940064e-02
2.33598           	-4.3332480328e-02
2.33643           	-4.3953517473e-02
2.33687           	-4.3947389737e-02
2.33726           	-4.3167041680e-02
2.33765           	-4.3169325609e-02
2.33812           	-4.4255216124e-02
2.3385            	-4.2942051373e-02
2.33887           	-4.2946334443e-02
2.33925           	-4.2946620380e-02
2.33962           	-4.2947008358e-02
2.34              	-4.2947380575e-02
2.34043           	-4.3778476774e-02
2.34086           	-4.3641490901e-02
2.34134           	-4.4374385045e-02
2.34178           	-4.3894644446e-02
2.34215           	-4.2780826292e-02
2.34255           	-4.3363805462e-02
2.343             	-4.3938174028e-02
2.34347           	-4.4274769870e-02
2.34401           	-4.5099894125e-02
2.34448           	-4.4230123272e-02
2.34499           	-4.4871227722e-02
2.34557           	-4.5664376956e-02
2.34594           	-4.2820286464e-02
2.34635           	-4.3433987109e-02
2.34677           	-4.3431522709e-02
2.34724           	-4.4242893660e-02
2.3477            	-4.4004465344e-02
2.34819           	-4.4500421888e-02
2.34861           	-4.3531781979e-02
2.34908           	-4.4257691404e-02
2.34958           	-4.4544192068e-02
2.35013           	-4.5242099430e-02
2.35058           	-4.3879819728e-02
2.35105           	-4.4189790082e-02
2.35148           	-4.3572864423e-02
2.35195           	-4.4221682785e-02
2.35242           	-4.4215574984e-02
2.35296           	-4.5125955148e-02
2.3535            	-4.5111985086e-02
2.3541            	-4.5758650437e-02
2.35449           	-4.3092051199e-02
2.35495           	-4.3998573631e-02
2.35531           	-4.2646652995e-02
2.3557            	-4.3067804002e-02
2.35613           	-4.3604558887e-02
2.35661           	-4.4333586426e-02
2.35718           	-4.5408944919e-02
2.35758           	-4.3219597537e-02
2.35807           	-4.4326136637e-02
2.35855           	-4.4318510484e-02
2.35903           	-4.4315992401e-02
2.35952           	-4.4313801108e-02
2.36              	-4.4311896456e-02
2.36054           	-4.5071306407e-02
2.36096           	-4.3479186240e-02
2.36135           	-4.3014524536e-02
2.36179           	-4.3636594682e-02
2.36228           	-4.4429097210e-02
2.3627            	-4.3471068147e-02
2.36318           	-4.4271431424e-02
2.36365           	-4.4086263464e-02
2.36418           	-4.4897150955e-02
2.36474           	-4.5389269573e-02
2.36514           	-4.3179724533e-02
2.36559           	-4.3852416398e-02
2.36611           	-4.4716989817e-02
2.36653           	-4.3447364820e-02
2.36699           	-4.4044963519e-02
2.36751           	-4.4791644507e-02
2.36811           	-4.5770382980e-02
2.36847           	-4.2607604555e-02
2.36887           	-4.3131174607e-02
2.36931           	-4.3782565282e-02
2.36982           	-4.4639080937e-02
2.37026           	-4.3738675183e-02
2.37075           	-4.4341391107e-02
2.37129           	-4.5103375159e-02
2.37192           	-4.6119204680e-02
2.37232           	-4.3198875603e-02
2.37277           	-4.3857220337e-02
2.37322           	-4.3856103498e-02
2.37374           	-4.4791315003e-02
2.37414           	-4.3026021921e-02
2.37459           	-4.3853341185e-02
2.37508           	-4.4404038795e-02
2.37541           	-4.2167670747e-02
2.37576           	-4.2525809802e-02
2.37615           	-4.2971141875e-02
2.37657           	-4.3559235471e-02
2.37706           	-4.4388401122e-02
2.37748           	-4.3437115580e-02
2.37799           	-4.4579826492e-02
2.37849           	-4.4572453468e-02
2.37899           	-4.4570672870e-02
2.37933           	-4.2283338031e-02
2.37966           	-4.2292888470e-02
2.38              	-4.2297225189e-02
2.38039           	-4.3082913600e-02
2.38085           	-4.3956885969e-02
2.38137           	-4.4786742110e-02
2.38181           	-4.3780355748e-02
2.3823            	-4.4435631788e-02
2.38263           	-4.2188683064e-02
2.383             	-4.2778242195e-02
2.38341           	-4.3400796845e-02
2.38387           	-4.4030014164e-02
2.38439           	-4.4830935678e-02
2.3849            	-4.4596961864e-02
2.38544           	-4.5078202495e-02
2.38591           	-4.4134274054e-02
2.38624           	-4.2298615214e-02
2.38661           	-4.2809844598e-02
2.38703           	-4.3451900885e-02
2.38751           	-4.4296502708e-02
2.38806           	-4.5134873053e-02
2.38865           	-4.5845660084e-02
2.38913           	-4.4167720150e-02
2.38954           	-4.3433355377e-02
2.38984           	-4.1786714518e-02
2.39018           	-4.2349885337e-02
2.39056           	-4.2894336716e-02
2.39099           	-4.3604400823e-02
2.39149           	-4.4575859543e-02
2.39199           	-4.4568655332e-02
2.39256           	-4.5524162851e-02
2.393             	-4.3698859826e-02
2.3935            	-4.4555207713e-02
2.39388           	-4.2946915923e-02
2.39429           	-4.3305723832e-02
2.39473           	-4.3736739442e-02
2.39521           	-4.4279343352e-02
2.39574           	-4.4993341740e-02
2.39635           	-4.5995664803e-02
2.39681           	-4.3943573862e-02
2.39716           	-4.2563796698e-02
2.39752           	-4.2571273362e-02
2.39793           	-4.3390733616e-02
2.39827           	-4.2438610278e-02
2.39871           	-4.3634850303e-02
2.39914           	-4.3631842198e-02
2.39957           	-4.3633378327e-02
2.4               	-4.3634774916e-02
2.40029           	-4.1734905844e-02
2.40059           	-4.1804914047e-02
2.40093           	-4.2313755017e-02
2.4013            	-4.2864289591e-02
2.40162           	-4.2146676476e-02
2.40198           	-4.2682029855e-02
2.40238           	-4.3239557385e-02
2.40279           	-4.3368321268e-02
2.40326           	-4.4130019750e-02
2.40378           	-4.4915047607e-02
2.40413           	-4.2568044213e-02
2.40453           	-4.3189765152e-02
2.40497           	-4.3814708599e-02
2.40529           	-4.2023267710e-02
2.40559           	-4.1850629877e-02
2.40592           	-4.2346089087e-02
2.40627           	-4.2583011101e-02
2.40667           	-4.3146471100e-02
2.40711           	-4.3869525405e-02
2.40738           	-4.1488553883e-02
2.40769           	-4.1969897633e-02
2.40804           	-4.2591447108e-02
2.40844           	-4.3247539040e-02
2.4089            	-4.4128180156e-02
2.40925           	-4.2518693017e-02
2.40958           	-4.2229669924e-02
2.4099            	-4.2233335814e-02
2.41026           	-4.2727547874e-02
2.41067           	-4.3358311184e-02
2.41094           	-4.1397302754e-02
2.41124           	-4.1910169069e-02
2.41158           	-4.2406361881e-02
2.41196           	-4.3054271329e-02
2.41222           	-4.1304162418e-02
2.41251           	-4.1722330382e-02
2.41283           	-4.2259683648e-02
2.41321           	-4.2987465868e-02
2.41357           	-4.2706702118e-02
2.41394           	-4.3004996642e-02
2.41438           	-4.3760857247e-02
2.41467           	-4.1834027367e-02
2.41501           	-4.2366816117e-02
2.41539           	-4.3090957931e-02
2.41568           	-4.1728525890e-02
2.41601           	-4.2365886393e-02
2.41637           	-4.2794583490e-02
2.4167            	-4.2327697035e-02
2.41707           	-4.2850001674e-02
2.41744           	-4.2849456989e-02
2.4178            	-4.2850306202e-02
2.41817           	-4.2851256816e-02
2.41847           	-4.1984820200e-02
2.41886           	-4.3072975764e-02
2.41914           	-4.1713660900e-02
2.41943           	-4.1718540103e-02
2.41971           	-4.1720936641e-02
2.42              	-4.1723230381e-02
2.42034           	-4.2481464667e-02
2.42064           	-4.1959119603e-02
2.42098           	-4.2493537830e-02
2.42132           	-4.2493398361e-02
2.42168           	-4.2773377197e-02
2.42209           	-4.3450395997e-02
2.42238           	-4.1833988027e-02
2.42271           	-4.2395164855e-02
2.42309           	-4.3011979972e-02
2.42351           	-4.3672050998e-02
2.42398           	-4.4341359760e-02
2.42429           	-4.2034723120e-02
2.42463           	-4.2519932806e-02
2.42502           	-4.3125750489e-02
2.42534           	-4.2193844591e-02
2.4256            	-4.1378366135e-02
2.42589           	-4.1844672156e-02
2.42622           	-4.2336206410e-02
2.42656           	-4.2450497401e-02
2.42693           	-4.2982599603e-02
2.42735           	-4.3660539928e-02
2.42784           	-4.4559835291e-02
2.42819           	-4.2743310166e-02
2.4286            	-4.3445809222e-02
2.42902           	-4.3652713128e-02
2.42935           	-4.2244956409e-02
2.4297            	-4.2709278679e-02
2.4301            	-4.3288022114e-02
2.43049           	-4.3284625213e-02
2.43086           	-4.2853014064e-02
2.43128           	-4.3556933165e-02
2.4316            	-4.2246719771e-02
2.43196           	-4.2850241056e-02
2.43239           	-4.3660770814e-02
2.43268           	-4.1811872417e-02
2.43301           	-4.2388427666e-02
2.4334            	-4.3174347280e-02
2.43384           	-4.3896646904e-02
2.43423           	-4.3118870925e-02
2.43461           	-4.3120601205e-02
2.43502           	-4.3535983516e-02
2.43538           	-4.2698243662e-02
2.43577           	-4.3119346315e-02
2.43603           	-4.1404269445e-02
2.43634           	-4.1994170515e-02
2.43667           	-4.2391019246e-02
2.43704           	-4.2916413400e-02
2.43746           	-4.3658443752e-02
2.43782           	-4.2802557057e-02
2.43819           	-4.2804847733e-02
2.43855           	-4.2804813717e-02
2.43891           	-4.2804884431e-02
2.43927           	-4.2804809052e-02
2.43964           	-4.2804918491e-02
2.44              	-4.2804766563e-02
2.4404            	-4.3331788251e-02
2.44086           	-4.4107911063e-02
2.4412            	-4.2501094873e-02
2.44158           	-4.3097797664e-02
2.44192           	-4.2492634042e-02
2.44231           	-4.3110673693e-02
2.44274           	-4.3765414303e-02
2.44323           	-4.4613967174e-02
2.44351           	-4.1538283538e-02
2.44381           	-4.1982745950e-02
2.44416           	-4.2538447389e-02
2.44454           	-4.3131116382e-02
2.44489           	-4.2633077237e-02
2.44529           	-4.3286586519e-02
2.4457            	-4.3437632025e-02
2.44609           	-4.3125416538e-02
2.44652           	-4.3801197905e-02
2.44702           	-4.4685271626e-02
2.44759           	-4.5559397316e-02
2.44808           	-4.4616257264e-02
2.44843           	-4.2588093727e-02
2.44883           	-4.3272117246e-02
2.44928           	-4.3933537175e-02
2.44979           	-4.4803293295e-02
2.45023           	-4.3877341628e-02
2.45068           	-4.3877822925e-02
2.4511            	-4.3595783356e-02
2.45157           	-4.4209836882e-02
2.45204           	-4.4202547090e-02
2.45244           	-4.3229576143e-02
2.45288           	-4.3880330583e-02
2.45333           	-4.3875112445e-02
2.45368           	-4.2573500891e-02
2.45407           	-4.3191317338e-02
2.45453           	-4.4029511234e-02
2.45495           	-4.3539737699e-02
2.45541           	-4.4067190954e-02
2.45579           	-4.3005655417e-02
2.45617           	-4.3009723181e-02
2.4566            	-4.3599835048e-02
2.45708           	-4.4429690405e-02
2.45767           	-4.5732441394e-02
2.45806           	-4.3069424109e-02
2.45844           	-4.3078359465e-02
2.45883           	-4.3079217367e-02
2.45922           	-4.3080232402e-02
2.45961           	-4.3081317422e-02
2.46              	-4.3082502193e-02
2.46043           	-4.3719469768e-02
2.46092           	-4.4459210752e-02
2.46134           	-4.3432317778e-02
2.46181           	-4.4147264587e-02
2.46234           	-4.5071527457e-02
2.46271           	-4.2774709613e-02
2.46307           	-4.2676489944e-02
2.46347           	-4.3273730623e-02
2.4638            	-4.2263966671e-02
2.46417           	-4.2793570985e-02
2.46459           	-4.3465083404e-02
2.46507           	-4.4355084200e-02
2.46557           	-4.4565001295e-02
2.46612           	-4.5332989003e-02
2.46651           	-4.3012894082e-02
2.46686           	-4.2599303869e-02
2.46726           	-4.3199767609e-02
2.46757           	-4.1982572546e-02
2.46792           	-4.2471960186e-02
2.46831           	-4.3093539683e-02
2.46874           	-4.3691081554e-02
2.46914           	-4.3262499260e-02
2.46959           	-4.3957034971e-02
2.47009           	-4.4539988282e-02
2.47064           	-4.5275276322e-02
2.47096           	-4.2144467748e-02
2.47132           	-4.2695310082e-02
2.47166           	-4.2308347481e-02
2.47204           	-4.2946843687e-02
2.47246           	-4.3499145579e-02
2.47282           	-4.2668015414e-02
2.47321           	-4.3227102998e-02
2.47367           	-4.3959521877e-02
2.47406           	-4.3176629012e-02
2.47452           	-4.4019142058e-02
2.47502           	-4.4579699047e-02
2.4754            	-4.2996795199e-02
2.47573           	-4.2240241391e-02
2.47609           	-4.2628113485e-02
2.47648           	-4.3124965610e-02
2.47687           	-4.3124939161e-02
2.47732           	-4.3898614359e-02
2.4777            	-4.3012298258e-02
2.47816           	-4.4075353568e-02
2.47862           	-4.4068683107e-02
2.47908           	-4.4066789322e-02
2.47954           	-4.4064675552e-02
2.48              	-4.4062505080e-02
2.48038           	-4.3020474893e-02
2.48081           	-4.3603590390e-02
2.48117           	-4.2616973406e-02
2.48156           	-4.3137288247e-02
2.482             	-4.3782162575e-02
2.48247           	-4.4253925020e-02
2.483             	-4.5028526018e-02
2.48359           	-4.5753268495e-02
2.48402           	-4.3653059301e-02
2.48439           	-4.2830114516e-02
2.48479           	-4.3230898920e-02
2.48519           	-4.3231015664e-02
2.48551           	-4.2047085163e-02
2.48586           	-4.2591053002e-02
2.48627           	-4.3294292278e-02
2.48672           	-4.4034137466e-02
2.48725           	-4.5024928628e-02
2.48786           	-4.6026561977e-02
2.48825           	-4.3094189425e-02
2.48855           	-4.1846229833e-02
2.48888           	-4.2214407176e-02
2.48924           	-4.2658990473e-02
2.48964           	-4.3213806297e-02
2.49002           	-4.3009110408e-02
2.49042           	-4.3224533241e-02
2.49088           	-4.4010183610e-02
2.49138           	-4.4695563199e-02
2.49184           	-4.3961231767e-02
2.49225           	-4.3340386362e-02
2.49261           	-4.2805392156e-02
2.49303           	-4.3378031065e-02
2.49341           	-4.3061815983e-02
2.49385           	-4.3777965962e-02
2.49421           	-4.2703084870e-02
2.49463           	-4.3425446124e-02
2.49496           	-4.2346317335e-02
2.49535           	-4.3072961845e-02
2.49577           	-4.3560045150e-02
2.49616           	-4.3026546580e-02
2.49658           	-4.3621021341e-02
2.49696           	-4.2961945560e-02
2.49734           	-4.2965695849e-02
2.49779           	-4.3843226925e-02
2.49834           	-4.5345479441e-02
2.49889           	-4.5325243538e-02
2.49945           	-4.5314862230e-02
2.5               	-4.5304961308e-02
2.5004            	-4.3212231183e-02
2.50085           	-4.3845481249e-02
2.50122           	-4.2881049171e-02
2.50164           	-4.3463010850e-02
2.50206           	-4.3461833074e-02
2.50252           	-4.4049629233e-02
2.50303           	-4.4780748168e-02
2.50362           	-4.5721707702e-02
2.50422           	-4.5989134356e-02
2.50466           	-4.3712113142e-02
2.50509           	-4.3554848635e-02
2.50548           	-4.3094769830e-02
2.50592           	-4.3750813154e-02
2.50635           	-4.3566225448e-02
2.50682           	-4.4169364424e-02
2.5073            	-4.4401116251e-02
2.50786           	-4.5253008389e-02
2.50829           	-4.3646115248e-02
2.50876           	-4.4124995449e-02
2.50913           	-4.2841611483e-02
2.50955           	-4.3442908195e-02
2.50992           	-4.2826595410e-02
2.51034           	-4.3473484788e-02
2.51083           	-4.4330757989e-02
2.51126           	-4.3699863924e-02
2.51175           	-4.4362787810e-02
2.5123            	-4.5227302480e-02
2.51263           	-4.2287467915e-02
2.513             	-4.2762176209e-02
2.51335           	-4.2508903166e-02
2.51374           	-4.3082654594e-02
2.51413           	-4.3083282888e-02
2.51459           	-4.3911320132e-02
2.51504           	-4.3907806402e-02
2.51553           	-4.4520012140e-02
2.51609           	-4.5347059971e-02
2.51639           	-4.1817264017e-02
2.51672           	-4.2209992259e-02
2.51708           	-4.2719935498e-02
2.51745           	-4.2721628204e-02
2.51787           	-4.3562985285e-02
2.51841           	-4.5005440857e-02
2.51894           	-4.4991010215e-02
2.51947           	-4.4984707096e-02
2.51973           	-4.1330044187e-02
2.52              	-4.1339175617e-02
2.52031           	-4.2001162460e-02
2.52068           	-4.2730442111e-02
2.5211            	-4.3498364383e-02
2.52143           	-4.2354167481e-02
2.52181           	-4.2935622858e-02
2.52224           	-4.3544934881e-02
2.52272           	-4.4325607936e-02
2.52305           	-4.2283929629e-02
2.52343           	-4.2909726783e-02
2.52385           	-4.3578050215e-02
2.52428           	-4.3576195375e-02
2.52475           	-4.4282106172e-02
2.5253            	-4.5197681537e-02
2.52567           	-4.2900680036e-02
2.52597           	-4.1726887594e-02
2.52629           	-4.2210754386e-02
2.52665           	-4.2693571674e-02
2.52706           	-4.3302554395e-02
2.52752           	-4.4096926322e-02
2.52804           	-4.4877682827e-02
2.52861           	-4.5532826573e-02
2.52918           	-4.5516644785e-02
2.52954           	-4.2667007088e-02
2.52994           	-4.3253892375e-02
2.5304            	-4.4006865986e-02
2.5309            	-4.4656621685e-02
2.53136           	-4.3963146625e-02
2.53177           	-4.3372164858e-02
2.53223           	-4.4002106875e-02
2.53254           	-4.1977241045e-02
2.53289           	-4.2605947038e-02
2.53329           	-4.3155232318e-02
2.53368           	-4.3155347763e-02
2.53406           	-4.2835418461e-02
2.53448           	-4.3573279036e-02
2.53494           	-4.4056340719e-02
2.5354            	-4.4052467175e-02
2.53591           	-4.4745796673e-02
2.53632           	-4.3342999449e-02
2.53673           	-4.3349120950e-02
2.5372            	-4.4151804687e-02
2.5376            	-4.3231164419e-02
2.53808           	-4.4334651997e-02
2.53846           	-4.3008378766e-02
2.53885           	-4.3014459007e-02
2.53913           	-4.1672838751e-02
2.53942           	-4.1678704128e-02
2.53971           	-4.1682185694e-02
2.54              	-4.1685665172e-02
2.54034           	-4.2401955437e-02
2.54073           	-4.3160456192e-02
2.54111           	-4.2944733303e-02
2.54145           	-4.2466941621e-02
2.54184           	-4.3070830662e-02
2.5422            	-4.2746935841e-02
2.54252           	-4.2112238514e-02
2.54288           	-4.2664059960e-02
2.54328           	-4.3244086431e-02
2.54373           	-4.3987704679e-02
2.54417           	-4.3814112299e-02
2.54466           	-4.4567872266e-02
2.54517           	-4.4783290067e-02
2.54567           	-4.4543962545e-02
2.54602           	-4.2545466349e-02
2.54641           	-4.3095467205e-02
2.54684           	-4.3789000289e-02
2.54733           	-4.4453216797e-02
2.54772           	-4.3023588958e-02
2.54815           	-4.3788697770e-02
2.54858           	-4.3568735856e-02
2.54905           	-4.4295788685e-02
2.54938           	-4.2156662648e-02
2.54973           	-4.2616151472e-02
2.55012           	-4.3187087550e-02
2.55057           	-4.3930760494e-02
2.55107           	-4.4572316480e-02
2.55163           	-4.5402822336e-02
2.55212           	-4.4499683446e-02
2.55251           	-4.3149314341e-02
2.55295           	-4.3794311947e-02
2.55333           	-4.2830474494e-02
2.55374           	-4.3477531157e-02
2.55416           	-4.3475554165e-02
2.55461           	-4.3917267758e-02
2.5551            	-4.4471779046e-02
2.55564           	-4.5201078324e-02
2.55627           	-4.6224269791e-02
2.55689           	-4.6196673430e-02
2.55733           	-4.3799266517e-02
2.55787           	-4.5011069885e-02
2.5584            	-4.4997645382e-02
2.55893           	-4.4991431347e-02
2.55929           	-4.2570316854e-02
2.55964           	-4.2579980987e-02
2.56              	-4.2583377230e-02
2.56041           	-4.3311309562e-02
2.56087           	-4.4106557802e-02
2.56141           	-4.4975729694e-02
2.56178           	-4.2800051538e-02
2.56219           	-4.3390484965e-02
2.56266           	-4.4133332241e-02
2.56317           	-4.4687512679e-02
2.56356           	-4.3069415964e-02
2.56398           	-4.3490150256e-02
2.56445           	-4.4165733703e-02
2.56499           	-4.5037059618e-02
2.56546           	-4.4124337770e-02
2.56596           	-4.4563998697e-02
2.56652           	-4.5363815598e-02
2.56714           	-4.6025014459e-02
2.56754           	-4.3188462482e-02
2.56794           	-4.3199976362e-02
2.56836           	-4.3391827487e-02
2.56877           	-4.3393167346e-02
2.56924           	-4.4102009050e-02
2.56975           	-4.4698484428e-02
2.57029           	-4.5051959752e-02
2.57073           	-4.3726327043e-02
2.57108           	-4.2389598529e-02
2.57146           	-4.3014144443e-02
2.57189           	-4.3546429100e-02
2.5723            	-4.3254635217e-02
2.57275           	-4.3908632047e-02
2.57327           	-4.4780273122e-02
2.57369           	-4.3459584983e-02
2.57414           	-4.3875357879e-02
2.57459           	-4.3874248739e-02
2.57493           	-4.2328870877e-02
2.57532           	-4.3055226699e-02
2.57574           	-4.3542152529e-02
2.57613           	-4.3011406974e-02
2.57656           	-4.3605732177e-02
2.57699           	-4.3604739325e-02
2.57742           	-4.3606005995e-02
2.57794           	-4.4773385021e-02
2.57845           	-4.4762638671e-02
2.57884           	-4.3006862023e-02
2.57923           	-4.3014957682e-02
2.57961           	-4.3017688029e-02
2.58              	-4.3020601287e-02
2.58043           	-4.3680068883e-02
2.58092           	-4.4417377515e-02
2.58136           	-4.3656332811e-02
2.58179           	-4.3660203538e-02
2.58227           	-4.4282551137e-02
2.58263           	-4.2671851487e-02
2.58304           	-4.3260558869e-02
2.58345           	-4.3396447178e-02
2.58385           	-4.3259166861e-02
2.58426           	-4.3261766732e-02
2.58471           	-4.3896610214e-02
2.58522           	-4.4708217833e-02
2.58579           	-4.5488461417e-02
2.58626           	-4.4201416038e-02
2.58668           	-4.3423269332e-02
2.58713           	-4.4016346961e-02
2.58765           	-4.4759827769e-02
2.58824           	-4.5734050414e-02
2.58867           	-4.3669569828e-02
2.58917           	-4.4449434892e-02
2.58971           	-4.5104402807e-02
2.59006           	-4.2559614015e-02
